time,open,high,low,close,T3
1749736500,601.02,601.02,600.36,600.7699,601.3137974723395
1749736800,600.76,601.095,600.61,600.88,601.2226128885873
1749737100,600.89,601.66,600.74,601.43,601.1371079662918
1749737400,601.46,601.925,601.385,601.87,601.0584743332302
1749737700,601.87,602.35,601.7801,602.21,600.9879484798039
1749738000,602.21,602.46,602.09,602.25,600.9263978019685
1749738300,602.25,602.64,601.98,602.48,600.8746123514525
1749738600,602.49,602.72,602.35,602.61,600.8331732632887
1749738900,602.57,603.02,602.4301,602.89,600.8026620655455
1749739200,602.9,603.12,602.84,602.95,600.7833678102179
1749739500,602.95,603.13,602.885,603.04,600.7753768965417
1749739800,603.04,603.05,602.7801,602.8301,600.7782441935001
1749740100,602.84,602.925,602.58,602.6413,600.7911486115759
1749740400,602.65,603.62,602.65,603.49,600.8142573681098
1749740700,603.47,603.51,603.09,603.2,600.8470836530205
1749741000,603.2093,603.295,602.94,603.19,600.8889892261077
1749741300,603.19,603.3,602.43,602.64,600.9385703117009
1749741600,602.64,602.77,601.54,601.98,600.9937370889934
1749741900,601.97,602.49,601.7101,602.45,601.0533014351527
1749742200,602.45,602.61,601.97,602.27,601.1159889898122
1749742500,602.28,602.5291,602.02,602.14,601.1805483335875
1749742800,602.14,602.5,602.08,602.37,601.2462113693728
1749743100,602.355,602.39,601.86,602.01,601.311873904895
1749743400,602,602.27,601.74,602.25,601.3769343130775
1749743700,602.26,602.55,602.12,602.47,601.4411607417246
1749744000,602.475,602.825,601.915,602.14,601.5039371261296
1749744300,602.1,602.78,601.99,602.655,601.5654014286129
1749744600,602.67,603.32,602.63,602.92,601.6259541896038
1749744900,602.92,603.1,602.65,602.745,601.6856494426438
1749745200,602.75,602.9,602.17,602.2951,601.7439440694789
1749745500,602.31,603.16,602.295,603.0046,601.8012690582264
1749745800,602.99,603,602.02,602.83,601.857705131466
1749746100,602.81,603.42,602.8,603.28,601.9138271118677
1749746400,603.31,603.32,602.97,603.185,601.9699056440718
1749746700,603.19,603.29,602.83,602.86,602.0256948524366
1749747000,602.865,602.88,602.52,602.56,602.0805951151233
1749747300,602.555,602.72,602.37,602.425,602.1339555547179
1749747600,602.45,603.27,602.37,602.78,602.1856998778089
1749747900,602.78,603.11,602.62,603.03,602.2360610305318
1749748200,603.0499,603.29,602.94,603.14,602.2853305111207
1749748500,603.13,603.34,602.985,603.25,602.3338377448345
1749748800,603.26,603.3,602.98,603.01,602.3815073452824
1749749100,602.99,603.15,602.75,602.98,602.4282161944452
1749749400,602.97,603.56,602.94,603.49,602.4744659769294
1749749700,603.49,603.5604,603.27,603.38,602.5204637209022
1749750000,603.39,603.475,603.245,603.39,602.5663349776505
1749750300,603.41,603.4485,603.13,603.15,602.6118363947444
1749750600,603.16,603.39,603.1414,603.34,602.6569754010197
1749750900,603.33,603.34,602.96,603.1108,602.7014386358364
1749751200,603.11,603.29,602.995,603.21,602.7450782324922
1749751500,603.2,603.4285,603.19,603.35,602.7879251752347
1749751800,603.35,603.41,603.095,603.1,602.8296707610593
1749752100,603.095,603.32,603.07,603.2068,602.8701924131301
1749752400,603.2001,603.31,602.835,602.935,602.9090514151253
1749752700,602.93,603.06,602.42,602.81,602.9457611399171
1749753000,602.84,602.91,602.46,602.83,602.9799890722065
1749753300,602.83,603.15,602.81,603.05,603.0117729018798
1749753600,603.04,603.11,602.73,602.785,603.040841087236
1749753900,602.79,603.07,602.63,603,603.0672819369374
1749754200,602.99,603.24,602.88,603.13,603.0913524797811
1749754500,603.13,603.365,602.93,603.33,603.113518427152
1749754800,603.32,603.4777,603.16,603.37,603.1341989385551
1749755100,603.37,603.5,603.27,603.3901,603.1537451053086
1749755400,603.39,603.42,603.23,603.26,603.1722664491372
1749755700,603.255,603.55,603.24,603.485,603.1901205933777
1749756000,603.4909,603.57,603.2606,603.305,603.2073516583137
1749756300,603.29,603.32,603.08,603.2946,603.2239730018828
1749756600,603.28,603.2804,602.91,603.17,603.2398360968596
1749756900,603.17,603.24,603.01,603.15,603.2548018650382
1749757200,603.14,603.14,602.73,602.77,603.2683045777817
1749757500,602.76,602.855,602.545,602.65,603.2797879751597
1749757800,602.66,602.92,602.39,602.68,603.2889010647809
1749758100,602.69,603.72,602.69,603.72,603.2966879279252
1749821400,598.5,600.37,598.16,599.8,603.2991861095338
1749821700,599.82,600.21,599.27,600.04,603.2938165894343
1749822000,600.06,600.07,599.39,599.68,603.2783854454374
1749822300,599.69,599.69,598.76,598.99,603.250651416492
1749822600,598.99,599.72,598.46,598.47,603.2086112626175
1749822900,598.47,598.77,597.86,598.15,603.1507480448031
1749823200,598.17,599.167,598.03,598.38,603.0766343258047
1749823500,598.37,598.93,598.2,598.51,602.9865707149029
1749823800,598.52,598.56,597.51,597.97,602.880601371674
1749824100,597.98,598.19,597.67,597.805,602.7590485564733
1749824400,597.8,598.08,596.99,597.6152,602.62242277014
1749824700,597.6,597.73,596.63,596.77,602.4705824936827
1749825000,596.77,597.6,596.65,597.415,602.3047268085293
1749825300,597.41,598.38,597.2115,598.3,602.1273450067106
1749825600,598.32,598.94,597.945,597.97,601.9403741382725
1749825900,598,598.18,597.4,597.74,601.7454195191685
1749826200,597.72,599.19,597.5499,598.93,601.5455341130696
1749826500,598.92,599.42,598.805,599.14,601.3436033738776
1749826800,599.14,599.36,598.92,599.305,601.1422646203628
1749827100,599.3,599.71,599.27,599.46,600.9438921339911
1749827400,599.45,599.7601,599.06,599.63,600.7506203234452
1749827700,599.65,599.96,599.42,599.9201,600.5644927729518
1749828000,599.93,600.67,599.79,600.13,600.3873311521725
1749828300,600.11,600.61,599.97,600.58,600.2210295167615
1749828600,600.57,600.95,600.505,600.67,600.0670425310691
1749828900,600.67,600.745,600.33,600.49,599.9261176583577
1749829200,600.49,601.04,600.292,600.9,599.7991558306621
1749829500,600.9,601.465,600.79,601.27,599.6870899716678
1749829800,601.28,601.71,601.28,601.6409,599.5908412241142
1749830100,601.64,601.66,601,601.25,599.5103569877319
1749830400,601.24,601.33,600.9001,601.0399,599.4450551815698
1749830700,601.02,601.53,600.92,601.36,599.3945982524415
1749831000,601.36,601.79,601.36,601.65,599.3587900968682
1749831300,601.66,601.85,601.35,601.695,599.3372333595285
1749831600,601.71,601.72,601.33,601.51,599.3290940855268
1749831900,601.51,601.62,600.74,600.88,599.3326736971503
1749832200,600.89,601.3,600.84,601.185,599.3467877670678
1749832500,601.21,601.37,600.64,600.64,599.3696235574739
1749832800,600.64,600.9199,600.52,600.65,599.3996041121154
1749833100,600.65,600.7,600.31,600.3301,599.4349596868678
1749833400,600.34,601.3,600.285,601.15,599.4751990736504
1749833700,601.16,601.49,601.05,601.065,599.5197017826144
1749834000,601.05,601.17,600.75,600.77,599.5675043360343
1749834300,600.78,600.84,600.37,600.39,599.617300284332
1749834600,600.3848,600.45,599.7904,600.05,599.6676019598276
1749834900,600.05,600.07,599.17,599.68,599.7167833209874
1749835200,599.6964,600.72,599.66,600.13,599.7641517016136
1749835500,600.13,600.21,599.5101,599.53,599.808459486007
1749835800,599.52,600.1,599.46,599.52,599.8487907520084
1749836100,599.53,599.72,599.3,599.4,599.8843718402209
1749836400,599.4,599.76,598.96,599.43,599.914742068298
1749836700,599.44,599.69,599.2109,599.34,599.9395469710093
1749837000,599.33,600.15,599.29,599.98,599.9594143928689
1749837300,599.97,600.01,599.65,599.78,599.9746810231795
1749837600,599.8,600.29,598.81,599.16,599.9849486470407
1749837900,599.21,599.7,598.6,598.85,599.9896557080679
1749838200,598.83,599.16,598.585,598.6102,599.9882216623118
1749838500,598.62,598.65,597.7375,598.56,599.9803023714767
1749838800,598.57,598.7,597.855,598.11,599.9652603391542
1749839100,598.1,598.245,597,597.11,599.9415896838054
1749839400,597.1,597.33,596.04,596.57,599.9077336654586
1749839700,596.58,596.73,595.59,596.0301,599.8621452012212
1749840000,596.03,596.6,595.66,596.18,599.8041732616502
1749840300,596.2,596.93,596.06,596.2,599.7337136545711
1749840600,596.2,597.15,596.09,597.0792,599.6521359008825
1749840900,597.06,597.36,596.56,597.21,599.5609897176664
1749841200,597.19,597.4999,596.25,596.8,599.4612750173892
1749841500,596.79,597.62,596.6,597.48,599.3548876659265
1749841800,597.47,597.685,596.9,597.45,599.2434971330467
1749842100,597.46,597.61,596.78,596.955,599.1280009828702
1749842400,596.94,597.43,596.43,596.46,599.008696692842
1749842700,596.45,596.57,596.04,596.2692,598.8857958890012
1749843000,596.28,596.87,595.93,596.1699,598.7595557073496
1749843300,596.14,597.25,596.04,596.7899,598.631140637825
1749843600,596.78,597.1,596.07,596.145,598.5008354844763
1749843900,596.13,596.85,595.48,596.33,598.3692662381868
1749844200,596.33,596.74,595.77,595.98,598.2366520862256
1749844500,595.96,597.12,595.78,596.95,598.1045076654532
1750080600,600.4,601.55,600.22,601.53,597.9796823404772
1750080900,601.53,601.67,601.095,601.491,597.8672597851228
1750081200,601.5,601.705,601.2101,601.36,597.7707430473365
1750081500,601.37,602.41,601.26,602.135,597.693443628657
1750081800,602.14,603.17,601.88,602.79,597.6382830960224
1750082100,602.79,603.41,602.66,603.05,597.6073150428501
1750082400,603.07,603.64,603.05,603.435,597.6020158037086
1750082700,603.45,603.6,602.97,603.019,597.6223894841423
1750083000,602.98,603.72,602.965,603.67,597.6686009740561
1750083300,603.66,604.05,603.48,603.97,597.7404792424963
1750083600,603.9708,604.13,603.78,603.97,597.8372124876805
1750083900,603.98,604.19,603.77,604.07,597.9576209259535
1750084200,604.07,604.45,604.06,604.32,598.1004335987564
1750084500,604.311,604.38,603.79,604.01,598.2636367130904
1750084800,604.01,604.25,603.71,604.2,598.4452914318135
1750085100,604.2,604.35,603.88,603.93,598.6429831544565
1750085400,603.93,604.15,603.815,603.875,598.8542409515053
1750085700,603.87,604.0001,603.71,603.9188,599.076716641764
1750086000,603.92,604.09,603.575,603.76,599.3079525345925
1750086300,603.76,603.79,603.45,603.53,599.5453710174052
1750086600,603.53,603.7491,603.48,603.67,599.7868090679681
1750086900,603.69,604.04,603.6,603.87,600.0305367157971
1750087200,603.875,604.09,603.74,604,600.2751039982345
1750087500,604,604.06,603.27,603.378,600.5183901007285
1750087800,603.38,603.63,603.31,603.46,600.7586756357441
1750088100,603.46,603.74,603.22,603.51,600.9945487024575
1750088400,603.52,603.705,603.46,603.54,601.2248425476678
1750088700,603.54,603.84,603.5,603.69,601.4487541380086
1750089000,603.68,603.7,603.2,603.24,601.665049535959
1750089300,603.23,603.32,602.77,603.1399,601.872631594018
1750089600,603.14,603.44,602.83,603.04,602.0705409307375
1750089900,603.05,603.19,602.85,603.075,602.2581182875497
1750090200,603.085,603.4,602.96,603.29,602.4351754753047
1750090500,603.28,603.5899,603.16,603.415,602.601784729226
1750090800,603.41,603.66,603.205,603.2979,602.7579282419583
1750091100,603.29,603.315,602.9,603.02,602.9033347449667
1750091400,603.02,603.21,602.98,602.99,603.0378599850956
1750091700,602.99,603.19,602.805,602.9795,603.1614932344892
1750092000,602.98,602.99,602.51,602.61,603.2738984461735
1750092300,602.6199,602.92,602.47,602.72,603.3750964908609
1750092600,602.72,603.18,602.67,603.06,603.4656681094598
1750092900,603.05,603.06,602.52,602.73,603.545797825268
1750093200,602.73,602.84,602.58,602.675,603.6157114920484
1750093500,602.68,602.76,602.401,602.7599,603.6758411395472
1750093800,602.76,602.84,602.35,602.43,603.7262690462894
1750094100,602.42,602.74,602.3301,602.72,603.7675755872583
1750094400,602.71,602.92,602.675,602.82,603.8004812611484
1750094700,602.81,603.56,602.8,603.38,603.8263633224292
1750095000,603.39,603.71,603.27,603.48,603.8465090507425
1750095300,603.48,603.54,603.09,603.11,603.8615406384488
1750095600,603.09,603.4,603.07,603.095,603.8720004444554
1750095900,603.11,603.2588,602.91,603.03,603.87830150432
1750096200,603.03,603.16,602.62,602.63,603.8803460778718
1750096500,602.63,602.6499,602.13,602.3099,603.8777550277741
1750096800,602.31,602.66,602.255,602.628,603.8707276814407
1750097100,602.63,602.87,602.49,602.56,603.8594304001022
1750097400,602.54,602.65,602.36,602.64,603.8441854840298
1750097700,602.64,602.69,602.37,602.47,603.8251253844232
1750098000,602.47,602.73,602.26,602.705,603.8027331756939
1750098300,602.71,602.749,602.52,602.56,603.777286400014
1750098600,602.57,602.65,602.3,602.39,603.7488738298807
1750098900,602.39,602.41,602.14,602.289,603.7175270204812
1750099200,602.28,602.39,602.21,602.29,603.6833611718484
1750099500,602.28,602.3,601.99,601.99,603.646188927396
1750099800,601.98,602.45,601.85,602.435,603.6065092007952
1750100100,602.43,602.77,602.43,602.5046,603.5648732535906
1750100400,602.5,602.62,602.18,602.25,603.5214664823161
1750100700,602.26,602.26,601.89,601.9299,603.4761161307297
1750101000,601.93,602.24,601.73,601.9501,603.4287998164532
1750101300,601.95,602.21,601.79,601.8,603.3794045341124
1750101600,601.79,602.47,601.64,602.13,603.3283384809133
1750101900,602.12,602.6,602.01,602.05,603.275896800541
1750102200,602.04,602.2,601.79,601.93,603.222235347404
1750102500,601.91,602.2,601.9,602.025,603.1676644177596
1750102800,602.025,602.27,602.005,602.25,603.1127630510518
1750103100,602.25,602.67,602.22,602.475,603.0583000286347
1750103400,602.47,602.7,601.99,602.46,603.0048767639305
1750103700,602.47,602.8,601.79,602.71,602.9532756416897
1750167000,600.22,600.88,599.95,600.43,602.901316501061
1750167300,600.43,600.565,599.95,600.545,602.8475503902823
1750167600,600.54,600.79,599.77,599.99,602.7903026024105
1750167900,600,600.54,599.18,600.23,602.728740003522
1750168200,600.2,600.92,599.96,600.485,602.6627081961451
1750168500,600.49,600.95,600.24,600.865,602.5927261024267
1750168800,600.86,601.24,600.3309,600.49,602.518894107206
1750169100,600.5,601.17,600.39,601.155,602.4422640491175
1750169400,601.16,601.64,601.075,601.52,602.3642189079378
1750169700,601.52,601.6,601.06,601.1903,602.2855146387519
1750170000,601.21,601.43,601.002,601.08,602.206683504699
1750170300,601.0785,601.2999,601.01,601.17,602.1283203011358
1750170600,601.14,601.4,601.08,601.0801,602.0508336890807
1750170900,601.08,601.0801,600.62,600.9899,601.974481077807
1750171200,600.99,601.01,600.48,600.61,601.8990461797302
1750171500,600.61,601.08,600.56,600.95,601.8248358474912
1750171800,600.94,601.17,600.69,600.84,601.7519960917348
1750172100,600.83,600.88,600.37,600.4799,601.6802425857054
1750172400,600.49,601.0213,600.39,600.97,601.6100068786268
1750172700,600.98,601.215,600.915,601.19,601.5419207701952
1750173000,601.19,601.75,601.16,601.66,601.4770543624995
1750173300,601.66,601.675,600.89,601.2,601.4156480927568
1750173600,601.18,601.2099,600.76,600.875,601.3574711673136
1750173900,600.87,600.8788,600.38,600.47,601.3018422294385
1750174200,600.47,600.63,600.23,600.4601,601.2482347287405
1750174500,600.45,600.8381,600.22,600.6,601.1964322833333
1750174800,600.6,601.13,600.59,601.0512,601.1468351994799
1750175100,601.05,601.17,600.5,600.85,601.0995037722369
1750175400,600.86,601.22,600.77,601.02,601.054689687031
1750175700,601.01,601.01,600.64,600.705,601.0121904353168
1750176000,600.74,601.38,600.71,601.245,600.9725037278877
1750176300,601.22,601.4,600.54,600.96,600.9356372501338
1750176600,600.95,601.47,600.94,601.42,600.9021323376401
1750176900,601.41,601.5801,601.2893,601.432,600.8723716594013
1750177200,601.43,601.55,601.13,601.16,600.846259448982
1750177500,601.1578,601.36,601.11,601.15,600.8236561762283
1750177800,601.15,601.49,601.03,601.475,600.8047968007509
1750178100,601.48,601.59,601.33,601.35,600.7896419575209
1750178400,601.33,601.37,600.46,600.72,600.7773277553197
1750178700,600.73,601.1,600.15,600.55,600.7669455113751
1750179000,600.54,600.71,600.2,600.37,600.7575605707711
1750179300,600.38,600.39,599.5,599.78,600.7477412877652
1750179600,599.79,600.1807,599.45,600,600.7367015046661
1750179900,600,600.02,599.47,600,600.7238949401885
1750180200,599.98,600.2,599.87,599.97,600.7089348428617
1750180500,599.97,600.04,599.635,599.67,600.6912377749941
1750180800,599.67,599.7495,599.3,599.4799,600.6702223108628
1750181100,599.47,599.47,598.99,599,600.6449732174851
1750181400,598.99,599.64,598.57,599.59,600.6156515872517
1750181700,599.59,599.9,599.22,599.38,600.5822578472121
1750182000,599.37,599.7,598.79,598.87,600.5443100577904
1750182300,598.87,599.05,597.6909,598.12,600.5006862203604
1750182600,598.11,598.32,597.41,598.1601,600.4507754638339
1750182900,598.18,598.6501,598.02,598.02,600.3941547791587
1750183200,598.02,598.02,597.09,597.41,600.3299882544111
1750183500,597.41,597.9654,597.4,597.935,600.2585373902707
1750183800,597.93,598.18,597.64,597.71,600.1799807897105
1750184100,597.7,597.91,597.4,597.67,600.0946625797037
1750184400,597.65,597.83,597.41,597.43,600.0028071584461
1750184700,597.44,597.5675,596.96,597.39,599.9047932895919
1750185000,597.4,597.9,597.31,597.86,599.801734245133
1750185300,597.86,598.005,597.31,597.47,599.6942297634228
1750185600,597.43,597.54,596.76,597.25,599.5826889545856
1750185900,597.26,597.67,597.15,597.39,599.4678096015009
1750186200,597.38,597.57,597.2,597.5299,599.3504941877686
1750186500,597.54,598.16,597.51,598.12,599.2323286196497
1750186800,598.12,598.22,597.55,597.62,599.1140510942791
1750187100,597.62,597.85,597.38,597.81,598.9965820129846
1750187400,597.805,598.21,597.55,597.92,598.8808593112467
1750187700,597.9,598.09,597.64,597.7399,598.7674570527265
1750188000,597.72,598.3288,597.7,598.28,598.6575351386514
1750188300,598.27,598.37,598.125,598.25,598.5519708384231
1750188600,598.24,598.36,597.9,598.15,598.4513175253937
1750188900,598.165,598.38,597.94,597.97,598.3557686245927
1750189200,597.96,598.1,597.55,597.9,598.2653701161098
1750189500,597.9,598.34,597.82,598.31,598.180634769119
1750189800,598.31,598.61,597.65,597.83,598.101326869993
1750190100,597.83,598.05,597.29,597.55,598.0268893605153
1750253400,598.44,598.45,597.36,597.5152,597.9568297110773
1750253700,597.52,598.26,597.495,598.105,597.8914719056111
1750254000,598.13,598.35,597.87,598.18,597.8311175226982
1750254300,598.17,598.88,598.12,598.81,597.7767143343549
1750254600,598.81,599.5882,598.78,599.1825,597.7293557540238
1750254900,599.18,599.37,599.11,599.12,597.6896821777764
1750255200,599.13,599.78,598.73,599.58,597.6586044602004
1750255500,599.58,599.92,599.33,599.595,597.6366653233663
1750255800,599.6,600.22,599.41,600.08,597.6246789854395
1750256100,600.0818,600.62,600.02,600.4,597.6234339519697
1750256400,600.39,600.9201,600.38,600.74,597.6336934984583
1750256700,600.75,601.04,600.745,600.7708,597.6557952075982
1750257000,600.78,601.21,600.72,601.12,597.6901222567521
1750257300,601.12,601.2,600.86,601.14,597.7366696575123
1750257600,601.15,601.2,600.65,601.015,597.7949502316801
1750257900,601.03,601.22,600.64,600.835,597.8640452646418
1750258200,600.83,600.99,600.57,600.61,597.9426662583801
1750258500,600.61,600.9,600.54,600.84,598.0298202458594
1750258800,600.83,600.9,600.645,600.86,598.1244966942063
1750259100,600.85,600.8701,600.35,600.44,598.225152569687
1750259400,600.44,600.57,600.31,600.37,598.3302993158477
1750259700,600.37,600.49,600.22,600.27,598.4384838054079
1750260000,600.27,600.36,600.08,600.1192,598.5482492213287
1750260300,600.1098,600.26,599.895,600.1,598.65832902909
1750260600,600.13,600.355,600.03,600.11,598.7676654890738
1750260900,600.1108,600.195,599.89,600.175,598.8754510356061
1750261200,600.17,600.255,599.68,599.9648,598.9807524433554
1750261500,599.96,600.24,599.8612,600.17,599.0830714563781
1750261800,600.16,600.52,600.12,600.4618,599.1823579808383
1750262100,600.48,600.51,599.62,599.7393,599.277669516654
1750262400,599.72,600.01,599.43,600.0099,599.368624389308
1750262700,600.01,600.32,599.78,600.24,599.4552281145816
1750263000,600.23,600.29,600.02,600.18,599.5374291672442
1750263300,600.1802,600.24,599.79,599.855,599.6148155512988
1750263600,599.84,600.07,599.82,599.935,599.6872102316534
1750263900,599.929,600.01,599.4,599.495,599.7539896094759
1750264200,599.49,599.74,599.38,599.641,599.814926329806
1750264500,599.64,599.7,599.4,599.68,599.8699730284256
1750264800,599.6991,599.79,599.525,599.745,599.9192566090783
1750265100,599.74,599.8499,599.5,599.569,599.962744686999
1750265400,599.5599,600.11,599.5,599.5488,600.0004805383019
1750265700,599.53,599.77,599.43,599.465,600.0324916867048
1750266000,599.46,599.7,599.32,599.6001,600.0590650601284
1750266300,599.6,599.64,599.41,599.585,600.0804990548645
1750266600,599.62,599.705,599.31,599.45,600.0969526464037
1750266900,599.45,599.63,599.4001,599.49,600.1086935887693
1750267200,599.48,599.505,598.98,599.115,600.1155649673237
1750267500,599.1,599.18,598.82,598.875,600.1172621922228
1750267800,598.88,599,598.04,598.42,600.1131201565981
1750268100,598.38,598.895,598.06,598.87,600.1033249407569
1750268400,598.86,599.34,598.71,599.27,600.0886458144973
1750268700,599.28,599.76,599.2519,599.47,600.0700354237829
1750269000,599.46,599.87,599.26,599.79,600.048711925609
1750269300,599.78,599.9699,599.43,599.52,600.0253493407863
1750269600,599.61,601,598.6,598.62,599.9994300347535
1750269900,598.61,599.59,598.45,599.07,599.9711947675778
1750270200,599.02,599.51,598.7,599.4,599.9413076980741
1750270500,599.42,599.71,599.0596,599.11,599.909984005094
1750270800,599.09,599.23,598.7,599.06,599.8773883860968
1750271100,599.059,599.54,598.97,599.34,599.8440465698295
1750271400,599.35,600.25,599.07,600.1,599.811329318999
1750271700,600.11,600.1199,598.88,599.71,599.7798124084525
1750272000,599.71,600.87,599.51,600.375,599.7507402685073
1750272300,600.37,600.37,599.37,599.51,599.7239679433078
1750272600,599.54,599.54,598.19,598.59,599.6982358382825
1750272900,598.59,598.64,596.67,597.27,599.6709856470547
1750273200,597.27,598.17,596.47,598.04,599.6412856191587
1750273500,598.05,598.35,597.21,597.38,599.6077173229742
1750273800,597.36,598.77,596.81,598.38,599.5705534572207
1750274100,598.4,598.4,597.72,598.25,599.5299658008066
1750274400,598.25,598.93,598.09,598.491,599.4865008953302
1750274700,598.49,598.51,596.88,596.92,599.4387730274216
1750275000,596.89,597.94,596.63,597.82,599.3869826053683
1750275300,597.81,598.41,597.62,598.17,599.3318579352958
1750275600,598.15,598.77,597.93,598.76,599.2748039736903
1750275900,598.75,598.795,598.24,598.35,599.2164878256308
1750276200,598.36,598.72,597.52,597.57,599.1565545327376
1750276500,597.57,597.93,597.03,597.46,599.094703252897
1750426200,598.38,598.62,597.65,598.31,599.0318518299468
1750426500,598.29,599.2,598.27,599.14,598.9697930940142
1750426800,599.16,599.45,598.91,599.3393,598.9101690945581
1750427100,599.33,599.46,597.92,597.96,598.8525449717608
1750427400,597.99,598.01,597.38,597.72,598.7963128458973
1750427700,597.72,597.8,597.16,597.35,598.7405896376581
1750428000,597.35,597.59,597.1,597.45,598.6848776196512
1750428300,597.46,597.58,596.72,597,598.6283130641377
1750428600,597.02,597.18,596.62,597.06,598.570398568666
1750428900,597.06,597.33,596.74,597.22,598.5110487131487
1750429200,597.22,597.42,595.84,595.875,598.448661417036
1750429500,595.862,596.4048,595.3112,596.15,598.3825029293894
1750429800,596.16,596.25,595.73,595.77,598.31171993299
1750430100,595.78,596.47,595.72,596.28,598.2364774949165
1750430400,596.27,596.61,594.72,595.2814,598.1558745358789
1750430700,595.3,595.3,594.58,594.88,598.068959170434
1750431000,594.86,594.86,593.98,594.09,597.9742979726248
1750431300,594.08,594.81,593.99,594.38,597.8714510704153
1750431600,594.37,594.39,593.5,593.655,597.7595128938437
1750431900,593.65,594.48,593.56,594.2888,597.6389112745596
1750432200,594.3,595.15,594.23,595.12,597.5113198975878
1750432500,595.11,595.63,594.96,595.48,597.3787466615445
1750432800,595.49,595.52,594.94,595.31,597.2427636241409
1750433100,595.27,595.555,595.0401,595.11,597.1045430164445
1750433400,595.09,595.9,595.0401,595.87,596.9660977697195
1750433700,595.87,596.295,595.68,596.245,596.8295590760231
1750434000,596.24,596.37,595.98,596.3,596.6967049406276
1750434300,596.3,596.33,595.8148,596.13,596.5687265647025
1750434600,596.16,596.17,594.8999,594.92,596.4450731468951
1750434900,594.92,595.09,594.6,594.702,596.3250951893779
1750435200,594.71,594.83,594.44,594.64,596.2082710592867
1750435500,594.62,595.06,594.5,595.01,596.0947113273082
1750435800,594.98,595.3548,594.48,594.59,595.9840370076981
1750436100,594.58,594.8,594.225,594.785,595.87625451452
1750436400,594.8,594.98,594.38,594.92,595.7715855428019
1750436700,594.92,595.14,594.61,594.93,595.6702540256597
1750437000,594.92,595.33,594.91,595.21,595.5728056450639
1750437300,595.16,595.54,595.13,595.43,595.4799391292904
1750437600,595.4454,595.47,594.88,595.248,595.3919582188546
1750437900,595.24,595.5588,594.96,595.02,595.3088003113744
1750438200,595.01,595.58,594.94,595.48,595.230960254642
1750438500,595.47,595.7,594.92,595.315,595.1585760236558
1750438800,595.33,595.85,595.045,595.06,595.0913978356803
1750439100,595.04,595.16,594.74,595.0499,595.0291820112902
1750439400,595.0307,595.48,594.89,595.34,594.9720557514243
1750439700,595.34,595.97,594.7401,594.77,594.9193714050448
1750440000,594.765,594.98,594.43,594.55,594.8703333359276
1750440300,594.55,594.65,593.54,593.555,594.8231065874852
1750440600,593.545,593.7,593.21,593.49,594.7762457367417
1750440900,593.49,593.7099,592.86,593.015,594.7281351393631
1750441200,593.03,593.9,592.9903,593.41,594.6781296679942
1750441500,593.41,593.72,593.31,593.4999,594.6259631790285
1750441800,593.5,593.82,593.45,593.72,594.5718226342478
1750442100,593.73,594.1,593.71,594.04,594.5163560274505
1750442400,594.03,594.39,593.89,594.34,594.4605206339115
1750442700,594.325,594.4,594.1648,594.32,594.4050948823133
1750443000,594.3,594.46,594.26,594.385,594.3508061880925
1750443300,594.37,595.31,594.3301,595.28,594.2993346283611
1750443600,595.3,595.35,595.03,595.2408,594.2518991094021
1750443900,595.235,595.26,594.76,594.88,594.2089451975562
1750444200,594.88,595.225,594.75,595.0799,594.1710014161158
1750444500,595.08,595.2,594.65,594.8,594.1380570716656
1750444800,594.81,594.9182,594.5201,594.6169,594.1098071937945
1750445100,594.61,594.7901,594.47,594.58,594.0859050384738
1750445400,594.57,594.57,594.29,594.4,594.0658020344763
1750445700,594.4,594.44,593.36,593.6,594.048051981742
1750446000,593.62,594.01,593.33,593.67,594.0316220928894
1750446300,593.64,593.97,593.505,593.64,594.015693554175
1750446600,593.65,593.95,593.51,593.68,593.999713416903
1750446900,593.64,593.84,593.4501,593.765,593.9833974557482
1750447200,593.77,593.94,593.52,593.73,593.9665252948403
1750447500,593.73,593.82,593.24,593.47,593.9486565974344
1750447800,593.46,593.795,593.46,593.7,593.929792657179
1750448100,593.69,593.9195,593.3848,593.52,593.9097700277225
1750448400,593.51,593.78,593.3101,593.68,593.888719514367
1750448700,593.67,593.8299,593.47,593.5,593.8665779917951
1750449000,593.5,594.485,593.25,594.21,593.8442213883786
1750449300,594.2,594.97,593.78,594.23,593.8223738099036
1750685400,595.04,595.08,593.6,594.02,593.8013465436043
1750685700,594.03,595.62,593.88,595.57,593.7832724142099
1750686000,595.57,595.78,595.36,595.47,593.7695968914836
1750686300,595.52,596.27,595.45,596.14,593.7621437761122
1750686600,596.15,596.5882,595.895,596.51,593.7626067874371
1750686900,596.51,596.67,596.1201,596.65,593.772252268262
1750687200,596.66,597.38,596.66,597.3,593.7926043027492
1750687500,597.32,597.985,597.31,597.76,593.8251023887024
1750687800,597.76,597.83,597.045,597.61,593.8703323765844
1750688100,597.62,598.13,597.37,597.93,593.9287801038672
1750688400,597.925,598.29,597.73,597.96,594.0004774913577
1750688700,597.97,597.985,597.3513,597.54,594.0845515036076
1750689000,597.55,597.77,597.28,597.71,594.1801719501882
1750689300,597.69,597.77,597.17,597.2552,594.2857885833223
1750689600,597.26,597.47,597.2,597.445,594.4001187628605
1750689900,597.45,597.735,597,597.07,594.5214162379075
1750690200,597.075,597.27,596.84,596.965,594.6479478403285
